"","fips","year","state_initial.x","county_name","party","candidatevotes"
"63588",49053,2020,"UT","WASHINGTON","REPUBLICAN",0
"63603",49055,2020,"UT","WAYNE","REPUBLICAN",0
"63604",49055,2020,"UT","WAYNE","REPUBLICAN",1229
"63606",49055,2020,"UT","WAYNE","DEMOCRAT",0
"63608",49055,2020,"UT","WAYNE","DEMOCRAT",0
"63609",49055,2020,"UT","WAYNE","DEMOCRAT",365
"63615",49055,2020,"UT","WAYNE","DEMOCRAT",0
"63624",49055,2020,"UT","WAYNE","REPUBLICAN",0
"63630",49055,2020,"UT","WAYNE","REPUBLICAN",0
"63640",49057,2020,"UT","WEBER","DEMOCRAT",0
"63647",49057,2020,"UT","WEBER","DEMOCRAT",40695
"63652",49057,2020,"UT","WEBER","DEMOCRAT",0
"63659",49057,2020,"UT","WEBER","REPUBLICAN",0
"63660",49057,2020,"UT","WEBER","DEMOCRAT",0
"63667",49057,2020,"UT","WEBER","REPUBLICAN",0
"63672",49057,2020,"UT","WEBER","REPUBLICAN",65949
"63673",49057,2020,"UT","WEBER","REPUBLICAN",0
"63677",50001,2020,"VT","ADDISON","DEMOCRAT",15089
"63686",50001,2020,"VT","ADDISON","REPUBLICAN",6567
"63703",50003,2020,"VT","BENNINGTON","REPUBLICAN",6724
"63709",50003,2020,"VT","BENNINGTON","DEMOCRAT",11858
"63717",50005,2020,"VT","CALEDONIA","REPUBLICAN",5924
"63728",50005,2020,"VT","CALEDONIA","DEMOCRAT",8529
"63748",50007,2020,"VT","CHITTENDEN","REPUBLICAN",20104
"63751",50007,2020,"VT","CHITTENDEN","DEMOCRAT",72938
"63773",50009,2020,"VT","ESSEX","REPUBLICAN",2164
"63774",50009,2020,"VT","ESSEX","DEMOCRAT",1890
"63780",50011,2020,"VT","FRANKLIN","REPUBLICAN",11274
"63792",50011,2020,"VT","FRANKLIN","DEMOCRAT",13612
"63808",50013,2020,"VT","GRAND ISLE","DEMOCRAT",3346
"63812",50013,2020,"VT","GRAND ISLE","REPUBLICAN",2194
"63836",50015,2020,"VT","LAMOILLE","REPUBLICAN",4171
"63839",50015,2020,"VT","LAMOILLE","DEMOCRAT",10773
"63852",50017,2020,"VT","ORANGE","DEMOCRAT",8351
"63855",50017,2020,"VT","ORANGE","REPUBLICAN",5782
"63877",50019,2020,"VT","ORLEANS","REPUBLICAN",7086
"63879",50019,2020,"VT","ORLEANS","DEMOCRAT",7757
"63894",50021,2020,"VT","RUTLAND","REPUBLICAN",14625
"63902",50021,2020,"VT","RUTLAND","DEMOCRAT",18746
"63923",50023,2020,"VT","WASHINGTON","REPUBLICAN",8707
"63925",50023,2020,"VT","WASHINGTON","DEMOCRAT",25101
"63929",50025,2020,"VT","WINDHAM","REPUBLICAN",7251
"63933",50025,2020,"VT","WINDHAM","DEMOCRAT",20057
"63952",50027,2020,"VT","WINDSOR","REPUBLICAN",10135
"63965",50027,2020,"VT","WINDSOR","DEMOCRAT",24779
"63976",51001,2020,"VA","ACCOMACK","DEMOCRAT",5495
"63978",51001,2020,"VA","ACCOMACK","DEMOCRAT",2072
"63979",51001,2020,"VA","ACCOMACK","REPUBLICAN",6078
"63983",51001,2020,"VA","ACCOMACK","DEMOCRAT",11
"63988",51001,2020,"VA","ACCOMACK","REPUBLICAN",3084
"63991",51001,2020,"VA","ACCOMACK","REPUBLICAN",10
"63997",51003,2020,"VA","ALBEMARLE","REPUBLICAN",9124
"63998",51003,2020,"VA","ALBEMARLE","REPUBLICAN",93
"64006",51003,2020,"VA","ALBEMARLE","REPUBLICAN",11587
"64017",51003,2020,"VA","ALBEMARLE","DEMOCRAT",8716
"64020",51003,2020,"VA","ALBEMARLE","DEMOCRAT",334
"64023",51003,2020,"VA","ALBEMARLE","DEMOCRAT",33416
"64024",51005,2020,"VA","ALLEGHANY","DEMOCRAT",993
"64026",51005,2020,"VA","ALLEGHANY","DEMOCRAT",1250
"64027",51005,2020,"VA","ALLEGHANY","DEMOCRAT",0
"64046",51005,2020,"VA","ALLEGHANY","REPUBLICAN",0
"64047",51005,2020,"VA","ALLEGHANY","REPUBLICAN",4409
"64050",51005,2020,"VA","ALLEGHANY","REPUBLICAN",1450
"64054",51007,2020,"VA","AMELIA","REPUBLICAN",17
"64059",51007,2020,"VA","AMELIA","DEMOCRAT",19
"64060",51007,2020,"VA","AMELIA","DEMOCRAT",1719
"64064",51007,2020,"VA","AMELIA","REPUBLICAN",2595
"64068",51007,2020,"VA","AMELIA","DEMOCRAT",673
"64075",51007,2020,"VA","AMELIA","REPUBLICAN",2778
"64082",51009,2020,"VA","AMHERST","REPUBLICAN",4487
"64084",51009,2020,"VA","AMHERST","DEMOCRAT",3871
"64088",51009,2020,"VA","AMHERST","REPUBLICAN",4
"64095",51009,2020,"VA","AMHERST","DEMOCRAT",55
"64101",51009,2020,"VA","AMHERST","REPUBLICAN",6550
"64103",51009,2020,"VA","AMHERST","DEMOCRAT",1746
"64109",51011,2020,"VA","APPOMATTOX","DEMOCRAT",1565
"64110",51011,2020,"VA","APPOMATTOX","REPUBLICAN",7
"64118",51011,2020,"VA","APPOMATTOX","DEMOCRAT",3
"64130",51011,2020,"VA","APPOMATTOX","DEMOCRAT",850
"64132",51011,2020,"VA","APPOMATTOX","REPUBLICAN",3700
"64134",51011,2020,"VA","APPOMATTOX","REPUBLICAN",2995
"64144",51013,2020,"VA","ARLINGTON","DEMOCRAT",13081
"64154",51013,2020,"VA","ARLINGTON","DEMOCRAT",300
"64156",51013,2020,"VA","ARLINGTON","REPUBLICAN",113
"64157",51013,2020,"VA","ARLINGTON","REPUBLICAN",8306
"64159",51013,2020,"VA","ARLINGTON","DEMOCRAT",91963
"64161",51013,2020,"VA","ARLINGTON","REPUBLICAN",13899
"64172",51015,2020,"VA","AUGUSTA","REPUBLICAN",107
"64174",51015,2020,"VA","AUGUSTA","REPUBLICAN",12866
"64179",51015,2020,"VA","AUGUSTA","REPUBLICAN",17741
"64188",51015,2020,"VA","AUGUSTA","DEMOCRAT",2911
"64189",51015,2020,"VA","AUGUSTA","DEMOCRAT",55
"64191",51015,2020,"VA","AUGUSTA","DEMOCRAT",7874
"64192",51017,2020,"VA","BATH","REPUBLICAN",1431
"64198",51017,2020,"VA","BATH","REPUBLICAN",4
"64200",51017,2020,"VA","BATH","REPUBLICAN",399
"64215",51017,2020,"VA","BATH","DEMOCRAT",288
"64218",51017,2020,"VA","BATH","DEMOCRAT",0
"64219",51017,2020,"VA","BATH","DEMOCRAT",358
"64236",51019,2020,"VA","BEDFORD","DEMOCRAT",8705
"64237",51019,2020,"VA","BEDFORD","DEMOCRAT",125
"64241",51019,2020,"VA","BEDFORD","REPUBLICAN",20268
"64245",51019,2020,"VA","BEDFORD","REPUBLICAN",15208
"64246",51019,2020,"VA","BEDFORD","DEMOCRAT",3346
"64247",51019,2020,"VA","BEDFORD","REPUBLICAN",124
"64248",51021,2020,"VA","BLAND","REPUBLICAN",976
"64250",51021,2020,"VA","BLAND","REPUBLICAN",2
"64265",51021,2020,"VA","BLAND","REPUBLICAN",1925
"64269",51021,2020,"VA","BLAND","DEMOCRAT",218
"64270",51021,2020,"VA","BLAND","DEMOCRAT",1
"64272",51021,2020,"VA","BLAND","DEMOCRAT",313
"64277",51023,2020,"VA","BOTETOURT","DEMOCRAT",4231
"64285",51023,2020,"VA","BOTETOURT","DEMOCRAT",1455
"64287",51023,2020,"VA","BOTETOURT","REPUBLICAN",7875
"64289",51023,2020,"VA","BOTETOURT","REPUBLICAN",7212
"64291",51023,2020,"VA","BOTETOURT","DEMOCRAT",14
"64296",51023,2020,"VA","BOTETOURT","REPUBLICAN",12
"64321",51025,2020,"VA","BRUNSWICK","DEMOCRAT",2807
"64322",51025,2020,"VA","BRUNSWICK","DEMOCRAT",1745
"64325",51025,2020,"VA","BRUNSWICK","REPUBLICAN",1
"64326",51025,2020,"VA","BRUNSWICK","REPUBLICAN",1368
"64327",51025,2020,"VA","BRUNSWICK","DEMOCRAT",0
"64329",51025,2020,"VA","BRUNSWICK","REPUBLICAN",1988
"64333",51027,2020,"VA","BUCHANAN","REPUBLICAN",2306
"64335",51027,2020,"VA","BUCHANAN","REPUBLICAN",24
"64348",51027,2020,"VA","BUCHANAN","REPUBLICAN",5981
"64351",51027,2020,"VA","BUCHANAN","DEMOCRAT",4
"64355",51027,2020,"VA","BUCHANAN","DEMOCRAT",768
"64359",51027,2020,"VA","BUCHANAN","DEMOCRAT",815
"64362",51029,2020,"VA","BUCKINGHAM","DEMOCRAT",5
"64367",51029,2020,"VA","BUCKINGHAM","REPUBLICAN",5
"64368",51029,2020,"VA","BUCKINGHAM","DEMOCRAT",1181
"64377",51029,2020,"VA","BUCKINGHAM","REPUBLICAN",2744
"64378",51029,2020,"VA","BUCKINGHAM","DEMOCRAT",2285
"64386",51029,2020,"VA","BUCKINGHAM","REPUBLICAN",1795
"64389",51031,2020,"VA","CAMPBELL","DEMOCRAT",2534
"64403",51031,2020,"VA","CAMPBELL","REPUBLICAN",9331
"64405",51031,2020,"VA","CAMPBELL","DEMOCRAT",5536
"64411",51031,2020,"VA","CAMPBELL","REPUBLICAN",0
"64412",51031,2020,"VA","CAMPBELL","DEMOCRAT",0
"64414",51031,2020,"VA","CAMPBELL","REPUBLICAN",11914
"64416",51033,2020,"VA","CAROLINE","REPUBLICAN",5438
"64418",51033,2020,"VA","CAROLINE","REPUBLICAN",2839
"64422",51033,2020,"VA","CAROLINE","REPUBLICAN",59
"64435",51033,2020,"VA","CAROLINE","DEMOCRAT",4957
"64441",51033,2020,"VA","CAROLINE","DEMOCRAT",52
"64443",51033,2020,"VA","CAROLINE","DEMOCRAT",2648
"64445",51035,2020,"VA","CARROLL","DEMOCRAT",1078
"64449",51035,2020,"VA","CARROLL","DEMOCRAT",24
"64451",51035,2020,"VA","CARROLL","REPUBLICAN",44
"64456",51035,2020,"VA","CARROLL","REPUBLICAN",3909
"64462",51035,2020,"VA","CARROLL","DEMOCRAT",1740
"64465",51035,2020,"VA","CARROLL","REPUBLICAN",8706
"64474",51036,2020,"VA","CHARLES CITY","REPUBLICAN",947
"64479",51036,2020,"VA","CHARLES CITY","DEMOCRAT",8
"64480",51036,2020,"VA","CHARLES CITY","REPUBLICAN",811
"64487",51036,2020,"VA","CHARLES CITY","DEMOCRAT",592
"64492",51036,2020,"VA","CHARLES CITY","REPUBLICAN",3
"64494",51036,2020,"VA","CHARLES CITY","DEMOCRAT",2024
"64502",51037,2020,"VA","CHARLOTTE","DEMOCRAT",0
"64510",51037,2020,"VA","CHARLOTTE","DEMOCRAT",785
"64517",51037,2020,"VA","CHARLOTTE","DEMOCRAT",1532
"64523",51037,2020,"VA","CHARLOTTE","REPUBLICAN",2423
"64524",51037,2020,"VA","CHARLOTTE","REPUBLICAN",1390
"64527",51037,2020,"VA","CHARLOTTE","REPUBLICAN",2
"64528",51041,2020,"VA","CHESTERFIELD","REPUBLICAN",35939
"64531",51041,2020,"VA","CHESTERFIELD","REPUBLICAN",227
"64532",51041,2020,"VA","CHESTERFIELD","REPUBLICAN",57160
"64543",51041,2020,"VA","CHESTERFIELD","DEMOCRAT",424
"64554",51041,2020,"VA","CHESTERFIELD","DEMOCRAT",85505
"64555",51041,2020,"VA","CHESTERFIELD","DEMOCRAT",21006
"64556",51043,2020,"VA","CLARKE","DEMOCRAT",791
"64557",51043,2020,"VA","CLARKE","DEMOCRAT",3121
"64559",51043,2020,"VA","CLARKE","DEMOCRAT",8
"64569",51043,2020,"VA","CLARKE","REPUBLICAN",2554
"64575",51043,2020,"VA","CLARKE","REPUBLICAN",2632
"64581",51043,2020,"VA","CLARKE","REPUBLICAN",6
"64584",51045,2020,"VA","CRAIG","REPUBLICAN",11
"64602",51045,2020,"VA","CRAIG","DEMOCRAT",1
"64603",51045,2020,"VA","CRAIG","DEMOCRAT",313
"64604",51045,2020,"VA","CRAIG","DEMOCRAT",273
"64606",51045,2020,"VA","CRAIG","REPUBLICAN",1721
"64607",51045,2020,"VA","CRAIG","REPUBLICAN",804
"64613",51047,2020,"VA","CULPEPER","REPUBLICAN",45
"64620",51047,2020,"VA","CULPEPER","REPUBLICAN",6836
"64624",51047,2020,"VA","CULPEPER","REPUBLICAN",9131
"64625",51047,2020,"VA","CULPEPER","DEMOCRAT",58
"64628",51047,2020,"VA","CULPEPER","DEMOCRAT",8016
"64635",51047,2020,"VA","CULPEPER","DEMOCRAT",2543
"64640",51049,2020,"VA","CUMBERLAND","DEMOCRAT",1422
"64643",51049,2020,"VA","CUMBERLAND","REPUBLICAN",1039
"64646",51049,2020,"VA","CUMBERLAND","REPUBLICAN",1974
"64647",51049,2020,"VA","CUMBERLAND","DEMOCRAT",2
"64648",51049,2020,"VA","CUMBERLAND","REPUBLICAN",6
"64649",51049,2020,"VA","CUMBERLAND","DEMOCRAT",803
"64672",51051,2020,"VA","DICKENSON","DEMOCRAT",1030
"64673",51051,2020,"VA","DICKENSON","DEMOCRAT",0
"64677",51051,2020,"VA","DICKENSON","DEMOCRAT",473
"64692",51051,2020,"VA","DICKENSON","REPUBLICAN",1
"64693",51051,2020,"VA","DICKENSON","REPUBLICAN",2462
"64695",51051,2020,"VA","DICKENSON","REPUBLICAN",3285
"64697",51053,2020,"VA","DINWIDDIE","REPUBLICAN",4709
"64699",51053,2020,"VA","DINWIDDIE","REPUBLICAN",3982
"64703",51053,2020,"VA","DINWIDDIE","REPUBLICAN",4
"64719",51053,2020,"VA","DINWIDDIE","DEMOCRAT",4265
"64720",51053,2020,"VA","DINWIDDIE","DEMOCRAT",1944
"64723",51053,2020,"VA","DINWIDDIE","DEMOCRAT",15
"64726",51057,2020,"VA","ESSEX","DEMOCRAT",2131
"64728",51057,2020,"VA","ESSEX","DEMOCRAT",899
"64733",51057,2020,"VA","ESSEX","DEMOCRAT",8
"64744",51057,2020,"VA","ESSEX","REPUBLICAN",1736
"64749",51057,2020,"VA","ESSEX","REPUBLICAN",5
"64750",51057,2020,"VA","ESSEX","REPUBLICAN",1334
"64753",51059,2020,"VA","FAIRFAX","DEMOCRAT",321219
"64755",51059,2020,"VA","FAIRFAX","REPUBLICAN",943
"64764",51059,2020,"VA","FAIRFAX","REPUBLICAN",84585
"64769",51059,2020,"VA","FAIRFAX","DEMOCRAT",2245
"64770",51059,2020,"VA","FAIRFAX","DEMOCRAT",96479
"64774",51059,2020,"VA","FAIRFAX","REPUBLICAN",82873
"64787",51061,2020,"VA","FAUQUIER","DEMOCRAT",93
"64795",51061,2020,"VA","FAUQUIER","REPUBLICAN",13573
"64797",51061,2020,"VA","FAUQUIER","REPUBLICAN",92
"64802",51061,2020,"VA","FAUQUIER","DEMOCRAT",14131
"64805",51061,2020,"VA","FAUQUIER","REPUBLICAN",11441
"64807",51061,2020,"VA","FAUQUIER","DEMOCRAT",3341
"64811",51063,2020,"VA","FLOYD","REPUBLICAN",2851
"64814",51063,2020,"VA","FLOYD","REPUBLICAN",3347
"64820",51063,2020,"VA","FLOYD","REPUBLICAN",27
"64826",51063,2020,"VA","FLOYD","DEMOCRAT",14
"64830",51063,2020,"VA","FLOYD","DEMOCRAT",466
"64835",51063,2020,"VA","FLOYD","DEMOCRAT",2524
"64839",51065,2020,"VA","FLUVANNA","REPUBLICAN",4248
"64857",51065,2020,"VA","FLUVANNA","DEMOCRAT",6083
"64858",51065,2020,"VA","FLUVANNA","DEMOCRAT",1290
"64859",51065,2020,"VA","FLUVANNA","REPUBLICAN",42
"64860",51065,2020,"VA","FLUVANNA","DEMOCRAT",41
"64863",51065,2020,"VA","FLUVANNA","REPUBLICAN",3865
"64874",51067,2020,"VA","FRANKLIN","DEMOCRAT",34
"64875",51067,2020,"VA","FRANKLIN","REPUBLICAN",57
"64880",51067,2020,"VA","FRANKLIN","REPUBLICAN",14168
"64885",51067,2020,"VA","FRANKLIN","DEMOCRAT",5368
"64887",51067,2020,"VA","FRANKLIN","DEMOCRAT",2979
"64888",51067,2020,"VA","FRANKLIN","REPUBLICAN",6670
"64895",51069,2020,"VA","FREDERICK","REPUBLICAN",15219
"64899",51069,2020,"VA","FREDERICK","REPUBLICAN",175
"64900",51069,2020,"VA","FREDERICK","REPUBLICAN",15164
"64911",51069,2020,"VA","FREDERICK","DEMOCRAT",13101
"64912",51069,2020,"VA","FREDERICK","DEMOCRAT",3944
"64919",51069,2020,"VA","FREDERICK","DEMOCRAT",162
"64924",51071,2020,"VA","GILES","REPUBLICAN",0
"64932",51071,2020,"VA","GILES","REPUBLICAN",4122
"64934",51071,2020,"VA","GILES","DEMOCRAT",0
"64937",51071,2020,"VA","GILES","REPUBLICAN",2754
"64945",51071,2020,"VA","GILES","DEMOCRAT",713
"64947",51071,2020,"VA","GILES","DEMOCRAT",1443
"64963",51073,2020,"VA","GLOUCESTER","REPUBLICAN",8588
"64966",51073,2020,"VA","GLOUCESTER","DEMOCRAT",4993
"64971",51073,2020,"VA","GLOUCESTER","REPUBLICAN",20
"64972",51073,2020,"VA","GLOUCESTER","REPUBLICAN",6267
"64973",51073,2020,"VA","GLOUCESTER","DEMOCRAT",28
"64975",51073,2020,"VA","GLOUCESTER","DEMOCRAT",1943
"64986",51075,2020,"VA","GOOCHLAND","DEMOCRAT",5260
"64995",51075,2020,"VA","GOOCHLAND","DEMOCRAT",15
"64996",51075,2020,"VA","GOOCHLAND","DEMOCRAT",1410
"64997",51075,2020,"VA","GOOCHLAND","REPUBLICAN",4548
"64999",51075,2020,"VA","GOOCHLAND","REPUBLICAN",5393
"65001",51075,2020,"VA","GOOCHLAND","REPUBLICAN",25
"65015",51077,2020,"VA","GRAYSON","REPUBLICAN",17
"65019",51077,2020,"VA","GRAYSON","REPUBLICAN",4366
"65026",51077,2020,"VA","GRAYSON","DEMOCRAT",987
"65027",51077,2020,"VA","GRAYSON","REPUBLICAN",2146
"65029",51077,2020,"VA","GRAYSON","DEMOCRAT",4
"65031",51077,2020,"VA","GRAYSON","DEMOCRAT",544
"65036",51079,2020,"VA","GREENE","DEMOCRAT",809
"65045",51079,2020,"VA","GREENE","DEMOCRAT",3343
"65048",51079,2020,"VA","GREENE","DEMOCRAT",11
"65049",51079,2020,"VA","GREENE","REPUBLICAN",17
"65050",51079,2020,"VA","GREENE","REPUBLICAN",3558
"65057",51079,2020,"VA","GREENE","REPUBLICAN",3291
"65061",51081,2020,"VA","GREENSVILLE","REPUBLICAN",658
"65062",51081,2020,"VA","GREENSVILLE","DEMOCRAT",0
"65072",51081,2020,"VA","GREENSVILLE","DEMOCRAT",1274
"65080",51081,2020,"VA","GREENSVILLE","REPUBLICAN",1256
"65085",51081,2020,"VA","GREENSVILLE","REPUBLICAN",0
"65086",51081,2020,"VA","GREENSVILLE","DEMOCRAT",1353
"65090",51083,2020,"VA","HALIFAX","REPUBLICAN",15
"65092",51083,2020,"VA","HALIFAX","REPUBLICAN",4844
"65099",51083,2020,"VA","HALIFAX","REPUBLICAN",5559
"65103",51083,2020,"VA","HALIFAX","DEMOCRAT",18
"65108",51083,2020,"VA","HALIFAX","DEMOCRAT",2097
"65115",51083,2020,"VA","HALIFAX","DEMOCRAT",5551
"65116",51085,2020,"VA","HANOVER","DEMOCRAT",6148
"65118",51085,2020,"VA","HANOVER","DEMOCRAT",113
"65121",51085,2020,"VA","HANOVER","DEMOCRAT",19046
"65124",51085,2020,"VA","HANOVER","REPUBLICAN",75
"65131",51085,2020,"VA","HANOVER","REPUBLICAN",20535
"65134",51085,2020,"VA","HANOVER","REPUBLICAN",23708
"65145",51087,2020,"VA","HENRICO","DEMOCRAT",715
"65146",51087,2020,"VA","HENRICO","REPUBLICAN",321
"65156",51087,2020,"VA","HENRICO","DEMOCRAT",81563
"65161",51087,2020,"VA","HENRICO","REPUBLICAN",27296
"65162",51087,2020,"VA","HENRICO","REPUBLICAN",35823
"65163",51087,2020,"VA","HENRICO","DEMOCRAT",34294
"65176",51089,2020,"VA","HENRY","DEMOCRAT",6395
"65188",51089,2020,"VA","HENRY","DEMOCRAT",67
"65189",51089,2020,"VA","HENRY","REPUBLICAN",71
"65192",51089,2020,"VA","HENRY","DEMOCRAT",2665
"65194",51089,2020,"VA","HENRY","REPUBLICAN",9743
"65195",51089,2020,"VA","HENRY","REPUBLICAN",6911
"65208",51091,2020,"VA","HIGHLAND","REPUBLICAN",853
"65209",51091,2020,"VA","HIGHLAND","REPUBLICAN",2
"65212",51091,2020,"VA","HIGHLAND","DEMOCRAT",0
"65215",51091,2020,"VA","HIGHLAND","REPUBLICAN",237
"65217",51091,2020,"VA","HIGHLAND","DEMOCRAT",184
"65218",51091,2020,"VA","HIGHLAND","DEMOCRAT",233
"65228",51093,2020,"VA","ISLE OF WIGHT","DEMOCRAT",2455
"65231",51093,2020,"VA","ISLE OF WIGHT","DEMOCRAT",6891
"65235",51093,2020,"VA","ISLE OF WIGHT","REPUBLICAN",46
"65244",51093,2020,"VA","ISLE OF WIGHT","REPUBLICAN",7174
"65249",51093,2020,"VA","ISLE OF WIGHT","DEMOCRAT",53
"65252",51093,2020,"VA","ISLE OF WIGHT","REPUBLICAN",6487
"65261",51095,2020,"VA","JAMES CITY","DEMOCRAT",3524
"65263",51095,2020,"VA","JAMES CITY","DEMOCRAT",21882
"65272",51095,2020,"VA","JAMES CITY","REPUBLICAN",61
"65273",51095,2020,"VA","JAMES CITY","REPUBLICAN",8385
"65277",51095,2020,"VA","JAMES CITY","REPUBLICAN",14707
"65282",51095,2020,"VA","JAMES CITY","DEMOCRAT",147
"65288",51097,2020,"VA","KING AND QUEEN","REPUBLICAN",887
"65290",51097,2020,"VA","KING AND QUEEN","DEMOCRAT",5
"65292",51097,2020,"VA","KING AND QUEEN","REPUBLICAN",3
"65298",51097,2020,"VA","KING AND QUEEN","DEMOCRAT",984
"65305",51097,2020,"VA","KING AND QUEEN","REPUBLICAN",1560
"65308",51097,2020,"VA","KING AND QUEEN","DEMOCRAT",601
"65317",51099,2020,"VA","KING GEORGE","REPUBLICAN",5182
"65318",51099,2020,"VA","KING GEORGE","DEMOCRAT",4376
"65319",51099,2020,"VA","KING GEORGE","REPUBLICAN",13
"65323",51099,2020,"VA","KING GEORGE","DEMOCRAT",1014
"65327",51099,2020,"VA","KING GEORGE","REPUBLICAN",3251
"65335",51099,2020,"VA","KING GEORGE","DEMOCRAT",14
"65342",51101,2020,"VA","KING WILLIAM","REPUBLICAN",36
"65344",51101,2020,"VA","KING WILLIAM","DEMOCRAT",32
"65349",51101,2020,"VA","KING WILLIAM","DEMOCRAT",2054
"65352",51101,2020,"VA","KING WILLIAM","DEMOCRAT",1174
"65356",51101,2020,"VA","KING WILLIAM","REPUBLICAN",2735
"65365",51101,2020,"VA","KING WILLIAM","REPUBLICAN",4549
"65378",51103,2020,"VA","LANCASTER","REPUBLICAN",0
"65380",51103,2020,"VA","LANCASTER","DEMOCRAT",887
"65386",51103,2020,"VA","LANCASTER","DEMOCRAT",3
"65389",51103,2020,"VA","LANCASTER","REPUBLICAN",1687
"65390",51103,2020,"VA","LANCASTER","DEMOCRAT",2478
"65395",51103,2020,"VA","LANCASTER","REPUBLICAN",2010
"65405",51105,2020,"VA","LEE","DEMOCRAT",724
"65406",51105,2020,"VA","LEE","DEMOCRAT",4
"65407",51105,2020,"VA","LEE","REPUBLICAN",6146
"65415",51105,2020,"VA","LEE","DEMOCRAT",761
"65417",51105,2020,"VA","LEE","REPUBLICAN",2214
"65420",51105,2020,"VA","LEE","REPUBLICAN",5
"65432",51107,2020,"VA","LOUDOUN","DEMOCRAT",545
"65434",51107,2020,"VA","LOUDOUN","REPUBLICAN",37545
"65436",51107,2020,"VA","LOUDOUN","DEMOCRAT",109335
"65444",51107,2020,"VA","LOUDOUN","DEMOCRAT",28492
"65445",51107,2020,"VA","LOUDOUN","REPUBLICAN",44292
"65450",51107,2020,"VA","LOUDOUN","REPUBLICAN",251
"65453",51109,2020,"VA","LOUISA","REPUBLICAN",31
"65454",51109,2020,"VA","LOUISA","REPUBLICAN",7950
"65458",51109,2020,"VA","LOUISA","DEMOCRAT",2135
"65459",51109,2020,"VA","LOUISA","REPUBLICAN",5313
"65463",51109,2020,"VA","LOUISA","DEMOCRAT",6092
"65467",51109,2020,"VA","LOUISA","DEMOCRAT",42
"65483",51111,2020,"VA","LUNENBURG","REPUBLICAN",2
"65484",51111,2020,"VA","LUNENBURG","DEMOCRAT",12
"65492",51111,2020,"VA","LUNENBURG","REPUBLICAN",2181
"65493",51111,2020,"VA","LUNENBURG","DEMOCRAT",911
"65497",51111,2020,"VA","LUNENBURG","REPUBLICAN",1354
"65503",51111,2020,"VA","LUNENBURG","DEMOCRAT",1495
"65519",51113,2020,"VA","MADISON","DEMOCRAT",779
"65522",51113,2020,"VA","MADISON","REPUBLICAN",3
"65524",51113,2020,"VA","MADISON","REPUBLICAN",3441
"65527",51113,2020,"VA","MADISON","REPUBLICAN",1856
"65528",51113,2020,"VA","MADISON","DEMOCRAT",1911
"65529",51113,2020,"VA","MADISON","DEMOCRAT",8
"65536",51115,2020,"VA","MATHEWS","REPUBLICAN",1277
"65540",51115,2020,"VA","MATHEWS","REPUBLICAN",5
"65548",51115,2020,"VA","MATHEWS","REPUBLICAN",2619
"65554",51115,2020,"VA","MATHEWS","DEMOCRAT",1561
"65558",51115,2020,"VA","MATHEWS","DEMOCRAT",2
"65562",51115,2020,"VA","MATHEWS","DEMOCRAT",262
"65565",51117,2020,"VA","MECKLENBURG","REPUBLICAN",5133
"65566",51117,2020,"VA","MECKLENBURG","REPUBLICAN",22
"65578",51117,2020,"VA","MECKLENBURG","DEMOCRAT",36
"65583",51117,2020,"VA","MECKLENBURG","DEMOCRAT",4150
"65587",51117,2020,"VA","MECKLENBURG","REPUBLICAN",4111
"65588",51117,2020,"VA","MECKLENBURG","DEMOCRAT",2617
"65594",51119,2020,"VA","MIDDLESEX","REPUBLICAN",1664
"65595",51119,2020,"VA","MIDDLESEX","REPUBLICAN",2520
"65600",51119,2020,"VA","MIDDLESEX","REPUBLICAN",12
"65601",51119,2020,"VA","MIDDLESEX","DEMOCRAT",696
"65604",51119,2020,"VA","MIDDLESEX","DEMOCRAT",7
"65617",51119,2020,"VA","MIDDLESEX","DEMOCRAT",1788
"65627",51121,2020,"VA","MONTGOMERY","REPUBLICAN",9479
"65636",51121,2020,"VA","MONTGOMERY","DEMOCRAT",65
"65637",51121,2020,"VA","MONTGOMERY","DEMOCRAT",18499
"65642",51121,2020,"VA","MONTGOMERY","REPUBLICAN",11109
"65644",51121,2020,"VA","MONTGOMERY","DEMOCRAT",4654
"65647",51121,2020,"VA","MONTGOMERY","REPUBLICAN",41
"65649",51125,2020,"VA","NELSON","REPUBLICAN",3279
"65650",51125,2020,"VA","NELSON","REPUBLICAN",1525
"65651",51125,2020,"VA","NELSON","DEMOCRAT",3204
"65652",51125,2020,"VA","NELSON","DEMOCRAT",6
"65659",51125,2020,"VA","NELSON","DEMOCRAT",1117
"65673",51125,2020,"VA","NELSON","REPUBLICAN",8
"65676",51127,2020,"VA","NEW KENT","REPUBLICAN",31
"65678",51127,2020,"VA","NEW KENT","DEMOCRAT",3143
"65685",51127,2020,"VA","NEW KENT","REPUBLICAN",2989
"65686",51127,2020,"VA","NEW KENT","REPUBLICAN",6611
"65699",51127,2020,"VA","NEW KENT","DEMOCRAT",27
"65703",51127,2020,"VA","NEW KENT","DEMOCRAT",1451
"65705",51131,2020,"VA","NORTHAMPTON","DEMOCRAT",13
"65706",51131,2020,"VA","NORTHAMPTON","DEMOCRAT",2814
"65708",51131,2020,"VA","NORTHAMPTON","REPUBLICAN",7
"65710",51131,2020,"VA","NORTHAMPTON","DEMOCRAT",840
"65716",51131,2020,"VA","NORTHAMPTON","REPUBLICAN",1623
"65731",51131,2020,"VA","NORTHAMPTON","REPUBLICAN",1325
